price;volume;time
3665.75;3410691;2024-01-04 15:22:20
3665.15;3410691;2024-01-04 15:22:20
3665.8;3410757;2024-01-04 15:22:21
3665.75;3410757;2024-01-04 15:22:21
3665.75;3411048;2024-01-04 15:22:22
3665.85;3411824;2024-01-04 15:22:23
3665.85;3412079;2024-01-04 15:22:24
3666.6;3412346;2024-01-04 15:22:25
3666.45;3412480;2024-01-04 15:22:27
3667;3413634;2024-01-04 15:22:27
3667;3413675;2024-01-04 15:22:28
3666.45;3413675;2024-01-04 15:22:28
3666.45;3413712;2024-01-04 15:22:29
3666.4;3413712;2024-01-04 15:22:29
3666.4;3413815;2024-01-04 15:22:30
3665.7;3413815;2024-01-04 15:22:30
3665.6;3414737;2024-01-04 15:22:31
3666.4;3414737;2024-01-04 15:22:31
3665.4;3415005;2024-01-04 15:22:32
3666.45;3415005;2024-01-04 15:22:32
3666.4;3415808;2024-01-04 15:22:33
3666.1;3415939;2024-01-04 15:22:34
3665.35;3415939;2024-01-04 15:22:34
3665.35;3416065;2024-01-04 15:22:35
3665.45;3416065;2024-01-04 15:22:35
3665.45;3416585;2024-01-04 15:22:36
3665.6;3416585;2024-01-04 15:22:36
3665.45;3417213;2024-01-04 15:22:37
3666.55;3417213;2024-01-04 15:22:37
3666.75;3418055;2024-01-04 15:22:38
3666.7;3418055;2024-01-04 15:22:38
3665.4;3418252;2024-01-04 15:22:39
3665.4;3418252;2024-01-04 15:22:39
3665.4;3418361;2024-01-04 15:22:40
3665.85;3418361;2024-01-04 15:22:40
3666.9;3418759;2024-01-04 15:22:41
3666;3419675;2024-01-04 15:22:43
3665.65;3419839;2024-01-04 15:22:44
3665.5;3419943;2024-01-04 15:22:44
3665.5;3419943;2024-01-04 15:22:44
3665.45;3420060;2024-01-04 15:22:45
3665.85;3420060;2024-01-04 15:22:45
3665.5;3420355;2024-01-04 15:22:46
3665.6;3420355;2024-01-04 15:22:46
3665.5;3420542;2024-01-04 15:22:47
3665.9;3420542;2024-01-04 15:22:47
3665.6;3420950;2024-01-04 15:22:48
3665.5;3420950;2024-01-04 15:22:48
3665.5;3421038;2024-01-04 15:22:49
3665.5;3421038;2024-01-04 15:22:49
3665.5;3421111;2024-01-04 15:22:50
3665.55;3421335;2024-01-04 15:22:51
3666.7;3422078;2024-01-04 15:22:53
3666;3422096;2024-01-04 15:22:53
3665.6;3422096;2024-01-04 15:22:53
3665.5;3422144;2024-01-04 15:22:54
3665.5;3422144;2024-01-04 15:22:54
3665.45;3422338;2024-01-04 15:22:55
3665.55;3422338;2024-01-04 15:22:55
3665.45;3422455;2024-01-04 15:22:56
3665.55;3422455;2024-01-04 15:22:56
3665.5;3422579;2024-01-04 15:22:57
3665.5;3422579;2024-01-04 15:22:57
3665.5;3423344;2024-01-04 15:22:58
3665.65;3423344;2024-01-04 15:22:58
3665.6;3423358;2024-01-04 15:22:59
3665.5;3423483;2024-01-04 15:23:00
3665.35;3423640;2024-01-04 15:23:01
3665.6;3423640;2024-01-04 15:23:01
3665.7;3424189;2024-01-04 15:23:02
3665.6;3424236;2024-01-04 15:23:03
3665.6;3424651;2024-01-04 15:23:05
3665.5;3425852;2024-01-04 15:23:05
3665.5;3426057;2024-01-04 15:23:07
3665.35;3426057;2024-01-04 15:23:07
3665.35;3426781;2024-01-04 15:23:07
3665.5;3426791;2024-01-04 15:23:08
3665.4;3426881;2024-01-04 15:23:09
3665.5;3426881;2024-01-04 15:23:09
3665.5;3427436;2024-01-04 15:23:10
3665.45;3427436;2024-01-04 15:23:10
3665.5;3427694;2024-01-04 15:23:11
3665.6;3427694;2024-01-04 15:23:11
3665.6;3428096;2024-01-04 15:23:12
3667.65;3428096;2024-01-04 15:23:12
3665.6;3428766;2024-01-04 15:23:13
3665.6;3429276;2024-01-04 15:23:15
3665.55;3429600;2024-01-04 15:23:16
3665.5;3429706;2024-01-04 15:23:16
3665.3;3429706;2024-01-04 15:23:16
3665.3;3430313;2024-01-04 15:23:17
3666.35;3430313;2024-01-04 15:23:17
3665.35;3431086;2024-01-04 15:23:18
3665.35;3431086;2024-01-04 15:23:18
3665.5;3431272;2024-01-04 15:23:19
3665.5;3431272;2024-01-04 15:23:19
3665.5;3432379;2024-01-04 15:23:20
3666.8;3432602;2024-01-04 15:23:21
3666.8;3432602;2024-01-04 15:23:21
3665.9;3433310;2024-01-04 15:23:22
3665.5;3433513;2024-01-04 15:23:24
3666.8;3433630;2024-01-04 15:23:24
3666.75;3433630;2024-01-04 15:23:24
3665.45;3433970;2024-01-04 15:23:25
3665.45;3433970;2024-01-04 15:23:25
3665.5;3436012;2024-01-04 15:23:26
3666.7;3436210;2024-01-04 15:23:27
3665.6;3437003;2024-01-04 15:23:28
3665.55;3437296;2024-01-04 15:23:29
3666.55;3437813;2024-01-04 15:23:30
3666.55;3438192;2024-01-04 15:23:31
3665.6;3438930;2024-01-04 15:23:33
3665.9;3438933;2024-01-04 15:23:33
3666.6;3438933;2024-01-04 15:23:33
3666;3439240;2024-01-04 15:23:34
3665.5;3439240;2024-01-04 15:23:34
3666.75;3439758;2024-01-04 15:23:35
3666.15;3439758;2024-01-04 15:23:35
3665.35;3440062;2024-01-04 15:23:36
3665.5;3441052;2024-01-04 15:23:37
3667.35;3441635;2024-01-04 15:23:38
3667.35;3441809;2024-01-04 15:23:40
3667.2;3442112;2024-01-04 15:23:41
3666.8;3442219;2024-01-04 15:23:41
3667.6;3442219;2024-01-04 15:23:41
3666.8;3442766;2024-01-04 15:23:42
3666.75;3442766;2024-01-04 15:23:42
3666.75;3443873;2024-01-04 15:23:43
3666.8;3443873;2024-01-04 15:23:43
3667.8;3444187;2024-01-04 15:23:44
3667.4;3444187;2024-01-04 15:23:44
3667.8;3444463;2024-01-04 15:23:45
3666.75;3444463;2024-01-04 15:23:45
3666.8;3444734;2024-01-04 15:23:46
3666;3444734;2024-01-04 15:23:46
3666.8;3445016;2024-01-04 15:23:47
3666.2;3445016;2024-01-04 15:23:47
3667.8;3445622;2024-01-04 15:23:48
3666.45;3445622;2024-01-04 15:23:48
3666.45;3445854;2024-01-04 15:23:49
3666.65;3446171;2024-01-04 15:23:50
3666.65;3446451;2024-01-04 15:23:51
3668.5;3446603;2024-01-04 15:23:52
3667.75;3447201;2024-01-04 15:23:53
3666.75;3447587;2024-01-04 15:23:54
3667.3;3447833;2024-01-04 15:23:55
3667.3;3448101;2024-01-04 15:23:57
3667.35;3448103;2024-01-04 15:23:57
3667.3;3448103;2024-01-04 15:23:57
3668.85;3448984;2024-01-04 15:23:58
3667.3;3448984;2024-01-04 15:23:58
3668;3449231;2024-01-04 15:23:59
3666.95;3449231;2024-01-04 15:23:59
3666.95;3449438;2024-01-04 15:24:00
3666.95;3449711;2024-01-04 15:24:01
3668;3450325;2024-01-04 15:24:02
3667.45;3450506;2024-01-04 15:24:03
3667.45;3450829;2024-01-04 15:24:05
3667.45;3451171;2024-01-04 15:24:06
3666.95;3451684;2024-01-04 15:24:07
3666.95;3451732;2024-01-04 15:24:07
3666.8;3451732;2024-01-04 15:24:07
3667.75;3452398;2024-01-04 15:24:08
3667.75;3452398;2024-01-04 15:24:08
3667.75;3452743;2024-01-04 15:24:09
3666.95;3452743;2024-01-04 15:24:09
3667.5;3453188;2024-01-04 15:24:10
3667.5;3453446;2024-01-04 15:24:11
3667.6;3454150;2024-01-04 15:24:13
3667.7;3454178;2024-01-04 15:24:13
3667.65;3454178;2024-01-04 15:24:13
3667.65;3454259;2024-01-04 15:24:14
3669.1;3454259;2024-01-04 15:24:14
3667.65;3454501;2024-01-04 15:24:15
3667.6;3454744;2024-01-04 15:24:16
3668.75;3455058;2024-01-04 15:24:17
3667.5;3455703;2024-01-04 15:24:19
3667.55;3455764;2024-01-04 15:24:20
3667.5;3455936;2024-01-04 15:24:21
3667.5;3456068;2024-01-04 15:24:22
3667.6;3456711;2024-01-04 15:24:23
3667.55;3456852;2024-01-04 15:24:23
3667.55;3456852;2024-01-04 15:24:23
3667.7;3457198;2024-01-04 15:24:24
3667.5;3457198;2024-01-04 15:24:24
3667.4;3459059;2024-01-04 15:24:25
3667.4;3459169;2024-01-04 15:24:27
3668.5;3460047;2024-01-04 15:24:28
3667.2;3460049;2024-01-04 15:24:28
3668.35;3460049;2024-01-04 15:24:28
3667.35;3460195;2024-01-04 15:24:29
3667.65;3460195;2024-01-04 15:24:29
3668.1;3460612;2024-01-04 15:24:30
3668.1;3460612;2024-01-04 15:24:30
3667.65;3460886;2024-01-04 15:24:31
3666.3;3460886;2024-01-04 15:24:31
3666.25;3461831;2024-01-04 15:24:32
3666.65;3461831;2024-01-04 15:24:32
3667.65;3463019;2024-01-04 15:24:33
3666.55;3463588;2024-01-04 15:24:35
3666.25;3464013;2024-01-04 15:24:36
3665.7;3464312;2024-01-04 15:24:37
3665.75;3465226;2024-01-04 15:24:38
3666;3465263;2024-01-04 15:24:38
3665.95;3465263;2024-01-04 15:24:38
3665.95;3465487;2024-01-04 15:24:39
3665.75;3465487;2024-01-04 15:24:39
3665.8;3465772;2024-01-04 15:24:40
3666.45;3465772;2024-01-04 15:24:40
3665.7;3466140;2024-01-04 15:24:41
3665.7;3466140;2024-01-04 15:24:41
3667.95;3466549;2024-01-04 15:24:42
3666.45;3467902;2024-01-04 15:24:44
3665.75;3468170;2024-01-04 15:24:45
3666.45;3468178;2024-01-04 15:24:45
3665.5;3468178;2024-01-04 15:24:45
3665.5;3468364;2024-01-04 15:24:46
3665.15;3468364;2024-01-04 15:24:46
3665.3;3469023;2024-01-04 15:24:47
3665.4;3469541;2024-01-04 15:24:48
3666.25;3469541;2024-01-04 15:24:48
3665.25;3469793;2024-01-04 15:24:49
3665.25;3471224;2024-01-04 15:24:51
3665.2;3471761;2024-01-04 15:24:52
3666.8;3472439;2024-01-04 15:24:52
3666.05;3473515;2024-01-04 15:24:54
3665.25;3473900;2024-01-04 15:24:54
3666.7;3474715;2024-01-04 15:24:56
3666.5;3474716;2024-01-04 15:24:56
3665.6;3474716;2024-01-04 15:24:56
3665.6;3474995;2024-01-04 15:24:57
3666.8;3474995;2024-01-04 15:24:57
3665.7;3476053;2024-01-04 15:24:58
3665.7;3476308;2024-01-04 15:25:00
3665.7;3477124;2024-01-04 15:25:01
3666.15;3477333;2024-01-04 15:25:01
3665.9;3477981;2024-01-04 15:25:03
3666.2;3478509;2024-01-04 15:25:04
3665.5;3479768;2024-01-04 15:25:05
3665.85;3479929;2024-01-04 15:25:06
3665.65;3480791;2024-01-04 15:25:07
3665.65;3480810;2024-01-04 15:25:07
3665.75;3480810;2024-01-04 15:25:07
3665.65;3481309;2024-01-04 15:25:08
3665.9;3481309;2024-01-04 15:25:08
3665.75;3481937;2024-01-04 15:25:09
3666.75;3481937;2024-01-04 15:25:09
3665.2;3482408;2024-01-04 15:25:10
3665.2;3482408;2024-01-04 15:25:10
3665.7;3483006;2024-01-04 15:25:11
3665.7;3483868;2024-01-04 15:25:12
3665.6;3484284;2024-01-04 15:25:14
3665.15;3484678;2024-01-04 15:25:15
3664.8;3485089;2024-01-04 15:25:16
3664.8;3485153;2024-01-04 15:25:16
3664.8;3485153;2024-01-04 15:25:16
3664.7;3485530;2024-01-04 15:25:17
3664.8;3485530;2024-01-04 15:25:17
3664.65;3486086;2024-01-04 15:25:18
3664.8;3486086;2024-01-04 15:25:18
3664.65;3486292;2024-01-04 15:25:19
3664.8;3486292;2024-01-04 15:25:19
3664.2;3486655;2024-01-04 15:25:20
3664.65;3487076;2024-01-04 15:25:22
3667.8;3487861;2024-01-04 15:25:22
3665.7;3487876;2024-01-04 15:25:23
3666.3;3487876;2024-01-04 15:25:23
3665.8;3488120;2024-01-04 15:25:24
3665.55;3488120;2024-01-04 15:25:24
3665.55;3488561;2024-01-04 15:25:25
3665.5;3488561;2024-01-04 15:25:25
3665.5;3488856;2024-01-04 15:25:26
3664.9;3488856;2024-01-04 15:25:26
3666.15;3489785;2024-01-04 15:25:27
3666;3489792;2024-01-04 15:25:28
3666;3490032;2024-01-04 15:25:30
3665.75;3490033;2024-01-04 15:25:30
3665.65;3490033;2024-01-04 15:25:30
3665.55;3490237;2024-01-04 15:25:31
3665.75;3490237;2024-01-04 15:25:31
3665.55;3490419;2024-01-04 15:25:32
3666;3490419;2024-01-04 15:25:32
3665.55;3491215;2024-01-04 15:25:33
3665.65;3491451;2024-01-04 15:25:34
3665.65;3491622;2024-01-04 15:25:35
3667.15;3491714;2024-01-04 15:25:36
3668.05;3492317;2024-01-04 15:25:37
3665.8;3492787;2024-01-04 15:25:38
3666.4;3492861;2024-01-04 15:25:39
3665.8;3493253;2024-01-04 15:25:40
3667;3494344;2024-01-04 15:25:42
3665.2;3495648;2024-01-04 15:25:43
3667;3496165;2024-01-04 15:25:44
3665.25;3496524;2024-01-04 15:25:44
3665.95;3496524;2024-01-04 15:25:44
3665.95;3496687;2024-01-04 15:25:44
3665.4;3496687;2024-01-04 15:25:44
3665.45;3496954;2024-01-04 15:25:46
3664.95;3496954;2024-01-04 15:25:46
3665.95;3497237;2024-01-04 15:25:47
3667.5;3497237;2024-01-04 15:25:47
3667.5;3497641;2024-01-04 15:25:47
3665.9;3497641;2024-01-04 15:25:47
3667.5;3497867;2024-01-04 15:25:49
3665.95;3497867;2024-01-04 15:25:49
3666;3498166;2024-01-04 15:25:50
3666.5;3498521;2024-01-04 15:25:52
3667.6;3499135;2024-01-04 15:25:53
3666.1;3499135;2024-01-04 15:25:53
3665.95;3499324;2024-01-04 15:25:54
3666.1;3499324;2024-01-04 15:25:54
3666.1;3499659;2024-01-04 15:25:55
3666;3499659;2024-01-04 15:25:55
3666;3499771;2024-01-04 15:25:56
3666;3499771;2024-01-04 15:25:56
3666;3499921;2024-01-04 15:25:57
3666.05;3499921;2024-01-04 15:25:57
3666.4;3500535;2024-01-04 15:25:58
3666.25;3500535;2024-01-04 15:25:58
3666.25;3500721;2024-01-04 15:25:59
3666.2;3500721;2024-01-04 15:25:59
3666.9;3501035;2024-01-04 15:26:00
3666.25;3501035;2024-01-04 15:26:00
3666.55;3501035;2024-01-04 15:26:00
3666.35;3501602;2024-01-04 15:26:02
3668.15;3502134;2024-01-04 15:26:02
3666.95;3502134;2024-01-04 15:26:02
3666.95;3502332;2024-01-04 15:26:04
3666.5;3502332;2024-01-04 15:26:04
3666.55;3502433;2024-01-04 15:26:05
3666.7;3502433;2024-01-04 15:26:05
3666.5;3502652;2024-01-04 15:26:06
3666.7;3502652;2024-01-04 15:26:06
3666.65;3503403;2024-01-04 15:26:07
3666.6;3503403;2024-01-04 15:26:07
3668.35;3503955;2024-01-04 15:26:08
3666.65;3504130;2024-01-04 15:26:10
3666.75;3504195;2024-01-04 15:26:11
3667;3504195;2024-01-04 15:26:11
3666.8;3504727;2024-01-04 15:26:12
3667;3504727;2024-01-04 15:26:12
3666.95;3505670;2024-01-04 15:26:13
3666.75;3505670;2024-01-04 15:26:13
3666.7;3505978;2024-01-04 15:26:14
3667.45;3506039;2024-01-04 15:26:16
3667.45;3506039;2024-01-04 15:26:16
3667.45;3506521;2024-01-04 15:26:17
3667.45;3506521;2024-01-04 15:26:17
3667.5;3506970;2024-01-04 15:26:18
3667.4;3506970;2024-01-04 15:26:18
3667.5;3507107;2024-01-04 15:26:19
3667.4;3507200;2024-01-04 15:26:20
3667.45;3507200;2024-01-04 15:26:20
3667.45;3507253;2024-01-04 15:26:22
3668.5;3507253;2024-01-04 15:26:22
3667.2;3507760;2024-01-04 15:26:23
3667.2;3507760;2024-01-04 15:26:23
3666.85;3507816;2024-01-04 15:26:24
3666.7;3508459;2024-01-04 15:26:26
3666.7;3508459;2024-01-04 15:26:26
3667;3508729;2024-01-04 15:26:27
3666.9;3508729;2024-01-04 15:26:27
3666.95;3509429;2024-01-04 15:26:28
3666.9;3509429;2024-01-04 15:26:28
3666.95;3510309;2024-01-04 15:26:29
3666.8;3510309;2024-01-04 15:26:29
3666.7;3510747;2024-01-04 15:26:31
3666.7;3510929;2024-01-04 15:26:32
3666.7;3510929;2024-01-04 15:26:32
3668.3;3511531;2024-01-04 15:26:33
3667.65;3511531;2024-01-04 15:26:33
3666.7;3511714;2024-01-04 15:26:34
3666.7;3511714;2024-01-04 15:26:34
3667;3511869;2024-01-04 15:26:36
3666.65;3512247;2024-01-04 15:26:37
3668.3;3512247;2024-01-04 15:26:37
3667.15;3512869;2024-01-04 15:26:38
3667.15;3512869;2024-01-04 15:26:38
3667.75;3512918;2024-01-04 15:26:39
3668.05;3512918;2024-01-04 15:26:39
3667.75;3513012;2024-01-04 15:26:40
3667.75;3513012;2024-01-04 15:26:40
3667.75;3513151;2024-01-04 15:26:42
3667.5;3513787;2024-01-04 15:26:43
3668;3513787;2024-01-04 15:26:43
3667.2;3514274;2024-01-04 15:26:44
3667.15;3514274;2024-01-04 15:26:44
3667.45;3514359;2024-01-04 15:26:45
3667.25;3514359;2024-01-04 15:26:45
3667.25;3514451;2024-01-04 15:26:46
3667;3515006;2024-01-04 15:26:48
3667.05;3515006;2024-01-04 15:26:48
3667;3515911;2024-01-04 15:26:49
3666.5;3515911;2024-01-04 15:26:49
3666.3;3516132;2024-01-04 15:26:50
3666.45;3516132;2024-01-04 15:26:50
3666.7;3516646;2024-01-04 15:26:51
3666.25;3517228;2024-01-04 15:26:53
3666.15;3517228;2024-01-04 15:26:53
3666.1;3517371;2024-01-04 15:26:54
3667.45;3517371;2024-01-04 15:26:54
3666.1;3517517;2024-01-04 15:26:55
3666.1;3517517;2024-01-04 15:26:55
3666.1;3517688;2024-01-04 15:26:56
3666.1;3517688;2024-01-04 15:26:56
3666.65;3518378;2024-01-04 15:26:57
3666.65;3518476;2024-01-04 15:26:58
3667.25;3518476;2024-01-04 15:26:58
3667.85;3519896;2024-01-04 15:27:00
3667.85;3519896;2024-01-04 15:27:00
3667.8;3520344;2024-01-04 15:27:01
3666.8;3520344;2024-01-04 15:27:01
3666.8;3520967;2024-01-04 15:27:03
3666.3;3521817;2024-01-04 15:27:03
3666.25;3521817;2024-01-04 15:27:03
3665.7;3522267;2024-01-04 15:27:05
3666.15;3522314;2024-01-04 15:27:05
3666.6;3522717;2024-01-04 15:27:07
3667.55;3522870;2024-01-04 15:27:07
3667.55;3522870;2024-01-04 15:27:07
3667.7;3523321;2024-01-04 15:27:08
3666.15;3523321;2024-01-04 15:27:08
3665.7;3523767;2024-01-04 15:27:10
3665.45;3524379;2024-01-04 15:27:10
3665.4;3525296;2024-01-04 15:27:12
3667.25;3527337;2024-01-04 15:27:13
3666.95;3527337;2024-01-04 15:27:13
3666.4;3527778;2024-01-04 15:27:14
3666.25;3527778;2024-01-04 15:27:14
3666;3528439;2024-01-04 15:27:15
3665.55;3528439;2024-01-04 15:27:15
3665.95;3529599;2024-01-04 15:27:16
3665.95;3529599;2024-01-04 15:27:16
3666.65;3530300;2024-01-04 15:27:17
3665.45;3530300;2024-01-04 15:27:17
3665.45;3530509;2024-01-04 15:27:18
3666.35;3531040;2024-01-04 15:27:19
3664.95;3531444;2024-01-04 15:27:20
3666.65;3531637;2024-01-04 15:27:21
3665;3531637;2024-01-04 15:27:21
3664.95;3532957;2024-01-04 15:27:22
3664.85;3533124;2024-01-04 15:27:24
3665.3;3533416;2024-01-04 15:27:25
3665.1;3534254;2024-01-04 15:27:26
3665;3534839;2024-01-04 15:27:27
3664.65;3534839;2024-01-04 15:27:27
3664.7;3536091;2024-01-04 15:27:28
3664.6;3536091;2024-01-04 15:27:28
3665;3536153;2024-01-04 15:27:29
3665.1;3536153;2024-01-04 15:27:29
3664.85;3536829;2024-01-04 15:27:30
3666.8;3536829;2024-01-04 15:27:30
3666.85;3537423;2024-01-04 15:27:31
3665.3;3537423;2024-01-04 15:27:31
3665.35;3538020;2024-01-04 15:27:32
3665;3538376;2024-01-04 15:27:34
3665;3539080;2024-01-04 15:27:35
3666.8;3539169;2024-01-04 15:27:35
3665.5;3539404;2024-01-04 15:27:37
3665.1;3539404;2024-01-04 15:27:37
3665.05;3540120;2024-01-04 15:27:38
3666.75;3540120;2024-01-04 15:27:38
3665.1;3540218;2024-01-04 15:27:39
3665;3540218;2024-01-04 15:27:39
3666.75;3540735;2024-01-04 15:27:40
3665.1;3540735;2024-01-04 15:27:40
3666.75;3541015;2024-01-04 15:27:41
3665.35;3541015;2024-01-04 15:27:41
3667.6;3541748;2024-01-04 15:27:42
3665.45;3541748;2024-01-04 15:27:42
3667.5;3542059;2024-01-04 15:27:44
3667.5;3542060;2024-01-04 15:27:44
3665.85;3542327;2024-01-04 15:27:46
3667.45;3542840;2024-01-04 15:27:47
3668;3542840;2024-01-04 15:27:47
3668;3543699;2024-01-04 15:27:48
3667.15;3543699;2024-01-04 15:27:48
3667;3544001;2024-01-04 15:27:49
3667.1;3544001;2024-01-04 15:27:49
3667;3544130;2024-01-04 15:27:50
3667.1;3544130;2024-01-04 15:27:50
3667.95;3544572;2024-01-04 15:27:51
3666.9;3546351;2024-01-04 15:27:53
3667.3;3546881;2024-01-04 15:27:53
3668;3547204;2024-01-04 15:27:55
3667.35;3547524;2024-01-04 15:27:56
3667.3;3547524;2024-01-04 15:27:56
3666.95;3548397;2024-01-04 15:27:57
3668.95;3548397;2024-01-04 15:27:57
3668.95;3549596;2024-01-04 15:27:57
3667.3;3549596;2024-01-04 15:27:57
3667.3;3550069;2024-01-04 15:27:59
3668.9;3550069;2024-01-04 15:27:59
3667.35;3550423;2024-01-04 15:28:00
3667.35;3550423;2024-01-04 15:28:00
3667.3;3551308;2024-01-04 15:28:02
3667;3552255;2024-01-04 15:28:03
3668;3552367;2024-01-04 15:28:04
3668.7;3552367;2024-01-04 15:28:04
3668;3552599;2024-01-04 15:28:05
3668.65;3552599;2024-01-04 15:28:05
3667.65;3553046;2024-01-04 15:28:06
3667.35;3553046;2024-01-04 15:28:06
3667.6;3554143;2024-01-04 15:28:08
3667.95;3554213;2024-01-04 15:28:08
3667.55;3554313;2024-01-04 15:28:10
3668.65;3554431;2024-01-04 15:28:10
3668.3;3554431;2024-01-04 15:28:10
3667.55;3554977;2024-01-04 15:28:12
3667.55;3554977;2024-01-04 15:28:12
3667.2;3556654;2024-01-04 15:28:13
3667.4;3557291;2024-01-04 15:28:14
3667.35;3557662;2024-01-04 15:28:16
3667.3;3557950;2024-01-04 15:28:17
3667.3;3557950;2024-01-04 15:28:17
3667.05;3558824;2024-01-04 15:28:18
3667;3558824;2024-01-04 15:28:18
3667;3559354;2024-01-04 15:28:19
3668.6;3559354;2024-01-04 15:28:19
3667.55;3559394;2024-01-04 15:28:20
3668;3559537;2024-01-04 15:28:22
3668.6;3560560;2024-01-04 15:28:23
3668.1;3560560;2024-01-04 15:28:23
3667.65;3561108;2024-01-04 15:28:24
3667.65;3561108;2024-01-04 15:28:24
3669.4;3561463;2024-01-04 15:28:25
3667.65;3561463;2024-01-04 15:28:25
3667.4;3562021;2024-01-04 15:28:26
3667.3;3563010;2024-01-04 15:28:28
3667.6;3563584;2024-01-04 15:28:29
3667.35;3563584;2024-01-04 15:28:29
3666.45;3564457;2024-01-04 15:28:30
3666;3564457;2024-01-04 15:28:30
3666.45;3566774;2024-01-04 15:28:31
3666.4;3567907;2024-01-04 15:28:33
3666.4;3568276;2024-01-04 15:28:34
3666;3568276;2024-01-04 15:28:34
3667.55;3571111;2024-01-04 15:28:35
3666.5;3571111;2024-01-04 15:28:35
3666.4;3571280;2024-01-04 15:28:36
3668;3571280;2024-01-04 15:28:36
3666;3572726;2024-01-04 15:28:37
3666;3573566;2024-01-04 15:28:39
3668;3574047;2024-01-04 15:28:40
3666.45;3574134;2024-01-04 15:28:40
3666.6;3574134;2024-01-04 15:28:40
3666.45;3575760;2024-01-04 15:28:42
3666.2;3575760;2024-01-04 15:28:42
3666.3;3576743;2024-01-04 15:28:43
3665.45;3576986;2024-01-04 15:28:44
3666.5;3577373;2024-01-04 15:28:46
3668;3579170;2024-01-04 15:28:47
3669.65;3579893;2024-01-04 15:28:47
3666.65;3579893;2024-01-04 15:28:47
3666.65;3580395;2024-01-04 15:28:49
3668.9;3580395;2024-01-04 15:28:49
3669.6;3580655;2024-01-04 15:28:50
3668.85;3580977;2024-01-04 15:28:52
3667.8;3581581;2024-01-04 15:28:53
3667.3;3581581;2024-01-04 15:28:53
3670.8;3581937;2024-01-04 15:28:54
3667.65;3581937;2024-01-04 15:28:54
3666.8;3582059;2024-01-04 15:28:55
3667.65;3582242;2024-01-04 15:28:56
3669;3582879;2024-01-04 15:28:58
3668.45;3582879;2024-01-04 15:28:58
3670.7;3583266;2024-01-04 15:28:59
3668.4;3583266;2024-01-04 15:28:59
3667.7;3583316;2024-01-04 15:29:01
3667.25;3583412;2024-01-04 15:29:02
3666.65;3583484;2024-01-04 15:29:03
3668;3584045;2024-01-04 15:29:04
3667.7;3584045;2024-01-04 15:29:04
3668;3584547;2024-01-04 15:29:05
3666.8;3584547;2024-01-04 15:29:05
3666.6;3584935;2024-01-04 15:29:07
3666.4;3585864;2024-01-04 15:29:07
3665.85;3586541;2024-01-04 15:29:09
3666;3586605;2024-01-04 15:29:09
3668.05;3587338;2024-01-04 15:29:11
3666.9;3588095;2024-01-04 15:29:12
3665.35;3588767;2024-01-04 15:29:13
3667.3;3588767;2024-01-04 15:29:13
3665.65;3589342;2024-01-04 15:29:14
3667.3;3589342;2024-01-04 15:29:14
3665.8;3589488;2024-01-04 15:29:16
3665.8;3589887;2024-01-04 15:29:17
3665.75;3590068;2024-01-04 15:29:18
3666;3590120;2024-01-04 15:29:19
3667.95;3590120;2024-01-04 15:29:19
3665.8;3590514;2024-01-04 15:29:20
3667.8;3590514;2024-01-04 15:29:20
3667.8;3590581;2024-01-04 15:29:21
3667.3;3590581;2024-01-04 15:29:21
3666.75;3591213;2024-01-04 15:29:23
3666.55;3591233;2024-01-04 15:29:24
3666.25;3591814;2024-01-04 15:29:25
3666.35;3592237;2024-01-04 15:29:25
3665.9;3592824;2024-01-04 15:29:27
3665.65;3592906;2024-01-04 15:29:28
3666.25;3592941;2024-01-04 15:29:29
3667.4;3593047;2024-01-04 15:29:30
3666.35;3593047;2024-01-04 15:29:30
3668;3593116;2024-01-04 15:29:31
3668;3593116;2024-01-04 15:29:31
3668;3593133;2024-01-04 15:29:32
3668.55;3593133;2024-01-04 15:29:32
3669;3593479;2024-01-04 15:29:33
3667;3593479;2024-01-04 15:29:33
3666.05;3593655;2024-01-04 15:29:35
3666.3;3594266;2024-01-04 15:29:36
3666.75;3594966;2024-01-04 15:29:37
3666.9;3595464;2024-01-04 15:29:38
3666.55;3595464;2024-01-04 15:29:38
3666.55;3595870;2024-01-04 15:29:39
3667.5;3595870;2024-01-04 15:29:39
3666.85;3595950;2024-01-04 15:29:40
3666.75;3595950;2024-01-04 15:29:40
3668.6;3596402;2024-01-04 15:29:42
3668;3596409;2024-01-04 15:29:43
3667.8;3596477;2024-01-04 15:29:43
3668.8;3596501;2024-01-04 15:29:45
3669;3596549;2024-01-04 15:29:45
3669;3596568;2024-01-04 15:29:47
3669;3596575;2024-01-04 15:29:47
3669;3596588;2024-01-04 15:29:49
3669;3596730;2024-01-04 15:29:50
3669;3596730;2024-01-04 15:29:50
3668.85;3596823;2024-01-04 15:29:51
3668;3596823;2024-01-04 15:29:51
3668;3596852;2024-01-04 15:29:53
3669;3596879;2024-01-04 15:29:53
3668.6;3596956;2024-01-04 15:29:55
3667.8;3596979;2024-01-04 15:29:56
3668;3597006;2024-01-04 15:29:57
3668;3597055;2024-01-04 15:29:58
3668;3597069;2024-01-04 15:29:58
3668.6;3597074;2024-01-04 15:29:59
3666.8;3597074;2024-01-04 15:29:59
3666.8;3597074;2024-01-04 15:29:59
3666.8;3597074;2024-01-04 15:29:59
3666.8;3597197;2024-01-04 15:40:01
